流id,流带宽,进入设备时间,发送流所需时间
11613,1210,63,585
11614,5166,1,468
11615,5638,40,274
11616,1051,37,820
11617,3477,58,214
11618,4884,97,329
11619,9358,8,289
11620,6057,21,589
11621,8281,81,684
11622,3482,10,443
11623,6590,65,633
11624,1580,39,310
11625,2850,35,887
11626,4665,40,595
11627,3425,68,803
11628,9340,35,632
11629,2655,29,668
11630,5051,78,974
11631,9305,96,581
11632,1001,99,454
11633,3136,71,307
11634,1543,33,9
11635,6460,8,801
11636,1381,3,213
11637,9611,49,179
11638,9499,98,95
11639,1294,11,394
11640,3016,50,669
11641,9791,55,798
11642,5645,39,832
11643,5511,68,497
11644,5784,39,917
11645,9839,54,799
11646,2274,87,660
11647,5416,4,830
11648,4304,31,295
11649,9291,31,984
11650,6299,23,641
11651,5545,62,913
11652,1659,97,703
11653,2243,17,383
11654,1621,76,826
11655,5942,23,370
11656,5761,85,322
11657,9181,55,595
11658,8833,86,561
11659,4283,58,375
11660,7305,56,677
11661,5071,65,739
11662,6276,55,566
11663,8172,31,30
11664,8008,59,524
11665,6064,87,383
11666,7383,33,520
11667,2289,10,635
11668,2305,16,36
11669,5540,78,379
11670,4938,68,436
11671,5458,38,268
11672,4526,20,835
11673,5454,61,120
11674,6117,32,284
11675,5399,80,554
11676,7166,18,199
11677,5154,61,620
11678,6695,12,730
11679,3402,72,433
11680,6583,23,604
11681,5114,59,164
11682,3467,41,525
11683,3064,72,259
11684,6447,70,403
11685,9592,72,73
11686,2151,63,60
11687,9148,75,337
11688,3942,29,239
11689,9029,8,728
11690,3543,58,353
11691,9206,11,875
11692,5214,43,865
11693,1226,36,157
11694,1346,67,703
11695,9772,42,514
11696,5829,19,111
11697,4620,20,562
11698,2795,69,647
11699,4455,71,947
11700,4666,40,505
11701,4116,48,20
11702,1932,45,912
11703,3224,33,430
11704,9839,81,397
11705,4990,96,111
11706,6382,93,406
11707,5028,43,895
11708,3783,93,60
11709,1730,89,474
11710,1124,44,149
11711,8685,59,260
11712,1473,15,940
11713,6641,6,836
11714,7561,51,38
11715,8786,14,255
11716,4371,77,767
11717,6897,92,408
11718,7375,51,352
11719,4857,61,590
11720,2082,83,213
11721,9676,73,350
11722,1410,38,435
11723,7915,98,704
11724,6138,49,141
11725,8253,88,388
11726,7909,82,442
11727,9424,76,922
11728,6449,41,442
11729,8868,64,700
11730,2643,88,767
11731,3636,19,418
11732,4465,79,540
11733,9851,25,415
11734,6584,17,628
11735,6394,12,266
11736,7541,5,460
11737,2666,86,834
11738,5666,13,598
11739,4007,11,753
11740,3372,16,973
11741,7727,65,863
11742,2162,65,181
11743,9281,73,838
11744,9660,1,327
11745,2145,66,702
11746,6208,81,642
11747,1128,14,102
11748,3481,86,862
11749,9310,57,893
11750,6662,66,704
11751,4949,50,375
11752,7391,31,531
11753,1370,24,685
11754,9499,20,679
11755,3442,10,533
11756,4476,75,201
11757,9874,100,438
11758,9444,70,21
11759,5842,34,956
11760,9026,8,339
11761,1449,97,885
11762,3310,54,430
11763,4521,30,231
11764,4492,6,44
11765,6074,20,956
11766,9527,47,710
11767,6390,81,47
11768,3623,8,727
11769,2015,72,210
11770,6638,58,900
11771,3024,87,167
11772,8923,46,857
11773,8729,66,604
11774,7705,78,114
11775,4901,91,583
11776,8778,56,620
11777,5328,43,932
11778,2710,41,442
11779,4586,99,967
11780,4544,64,430
11781,9405,10,39
11782,9211,79,603
11783,4160,78,758
11784,6644,0,545
11785,7397,22,421
11786,1626,38,525
11787,3131,67,466
11788,2118,89,724
11789,9696,88,164
11790,6032,94,242
11791,9432,12,442
11792,8898,73,690
11793,1970,51,597
11794,2093,100,62
11795,1342,26,538
11796,2796,99,138
11797,4305,81,346
11798,8297,63,543
11799,3797,74,702
11800,9949,83,199
11801,5007,8,391
11802,5725,59,761
11803,7078,25,146
11804,3221,65,81
11805,8369,3,521
11806,5248,48,260
11807,4419,72,496
11808,3562,90,44
11809,6400,1,620
11810,3123,41,951
11811,9432,39,754
11812,8656,98,431
11813,5576,4,440
11814,1591,100,97
11815,2457,16,458
11816,9793,8,672
11817,7711,17,173
11818,3286,80,894
11819,7101,57,648
11820,5207,64,303
11821,4215,4,430
11822,5352,51,463
11823,6299,89,859
11824,1504,91,520
11825,1471,21,547
11826,5503,80,493
11827,6715,44,531
11828,7450,79,389
11829,7110,90,299
11830,8725,8,72
11831,1199,46,206
11832,1791,0,244
11833,4881,64,689
11834,3493,76,267
11835,4947,93,432
11836,6074,92,996
11837,8934,82,53
11838,2119,74,723
11839,1401,42,696
11840,9691,36,350
11841,1609,19,790
11842,7952,29,88
11843,1250,13,640
11844,9633,13,810
11845,3870,53,998
11846,8898,39,258
11847,5737,8,548
11848,2430,96,464
11849,8839,97,718
11850,7424,60,344
11851,4321,16,958
11852,5447,87,745
11853,4744,61,947
11854,5381,55,230
11855,6474,7,736
11856,5459,0,381
11857,5337,25,840
11858,4805,23,197
11859,6191,100,835
11860,6316,38,350
11861,6715,79,373
11862,9476,63,728
11863,2036,83,959
11864,4597,74,293
11865,9917,77,880
11866,9030,22,915
11867,4485,38,275
11868,5547,12,172
11869,8832,41,650
11870,4247,14,95
11871,1808,68,727
11872,3719,24,659
11873,3634,99,860
11874,5685,11,412
11875,5935,100,767
11876,8083,14,191
11877,7151,93,162
11878,9131,58,647
11879,5288,32,451
11880,2323,29,1000
11881,6742,4,760
11882,9735,20,772
11883,3536,26,780
11884,7798,48,379
11885,3250,24,436
11886,2694,98,717
11887,2151,27,792
11888,6021,7,960
11889,2615,39,740
11890,4407,25,589
11891,9476,80,113
11892,9515,86,485
11893,6927,2,673
11894,7813,54,502
11895,5979,45,945
11896,7919,91,378
11897,6292,0,363
11898,7873,52,74
11899,8861,90,195
11900,5494,75,854
11901,5824,68,838
11902,7856,64,760
11903,2064,79,182
11904,4069,5,459
11905,1659,89,244
11906,6953,17,357
11907,2928,81,18
11908,8174,43,181
11909,1476,65,692
11910,6586,48,382
11911,6630,80,479
11912,6112,22,265
11913,6651,90,931
11914,3596,0,787
11915,3032,28,930
11916,9244,37,676
11917,9054,36,466
11918,1468,76,518
11919,9448,12,563
11920,3317,66,474
11921,9625,53,975
11922,5003,52,420
11923,1048,17,229
11924,1192,62,9
11925,6978,21,847
11926,2833,11,108
11927,3861,66,805
11928,6485,22,364
11929,3525,43,236
11930,7006,76,287
11931,8251,47,374
11932,1797,26,44
11933,2789,18,458
11934,1305,8,126
11935,4521,91,307
11936,9877,68,765
11937,3140,66,752
11938,9677,47,298
11939,2981,41,542
11940,1026,20,837
11941,8948,91,124
11942,7392,66,840
11943,3907,79,296
11944,9845,71,771
11945,2534,68,327
11946,9598,36,868
11947,2177,12,801
11948,7793,17,325
11949,6362,1,611
11950,4479,19,88
11951,2182,82,242
11952,8419,98,274
11953,4423,14,201
11954,2436,37,388
11955,3164,36,856
11956,2514,47,586
11957,2917,72,855
11958,1231,0,817
11959,4674,57,226
11960,6663,89,947
11961,7032,30,825
11962,4628,28,505
11963,8678,28,806
11964,3591,76,886
11965,4496,63,358
11966,8251,80,858
11967,8459,42,705
11968,2383,36,729
11969,7502,61,350
11970,3688,26,715
11971,3158,13,461
11972,1855,50,431
11973,5328,84,74
11974,4045,44,189
11975,8727,27,223
11976,6442,37,861
11977,4096,39,204
11978,3550,77,902
11979,7885,67,216
11980,2477,97,534
11981,8968,78,295
11982,4798,76,603
11983,5097,80,836
11984,2271,17,545
11985,7802,54,1
11986,7528,85,292
11987,3160,34,329
11988,5440,0,97
11989,1679,42,736
11990,9000,35,693
11991,7874,12,89
11992,8462,64,422
11993,3806,54,315
11994,8156,14,786
11995,5712,55,450
11996,8803,43,579
11997,9295,42,234
11998,5949,72,178
11999,4317,97,93
12000,1467,14,33
12001,2904,92,703
12002,2803,95,32
12003,8067,88,630
12004,9597,25,681
12005,1726,91,237
12006,6336,74,86
12007,8393,60,627
12008,5536,32,783
12009,6543,35,209
12010,6476,26,651
12011,4378,32,272
12012,2352,54,886
12013,5551,98,488
12014,3097,15,31
12015,3865,2,9
12016,1225,76,767
12017,4825,47,889
12018,1088,82,644
12019,1683,38,24
12020,9420,5,638
12021,6321,100,772
12022,6268,17,288
12023,4077,97,857
12024,2296,28,150
12025,6270,24,121
12026,1453,66,129
12027,2463,38,539
12028,4851,10,700
12029,8428,98,93
12030,3024,54,567
12031,9000,97,545
12032,1953,32,490
12033,4778,3,938
12034,6285,15,545
12035,8627,90,177
12036,2980,10,62
12037,5376,54,550
12038,4658,28,745
12039,5834,22,68
12040,5325,94,314
12041,6053,27,991
12042,6847,72,586
12043,4657,3,31
12044,5267,14,253
12045,4680,2,701
12046,7650,9,596
12047,8086,88,545
12048,3041,93,787
12049,2757,96,767
12050,6603,12,524
12051,6927,97,53
12052,8461,94,752
12053,1249,0,89
12054,8458,58,178
12055,4595,50,346
12056,1758,85,859
12057,3352,4,53
12058,1368,69,637
12059,6356,47,736
12060,3246,1,809
12061,1486,98,721
12062,1628,47,994
12063,3572,58,556
12064,4537,24,983
12065,2525,86,809
12066,1383,23,190
12067,6536,73,199
12068,3525,14,188
12069,4862,48,798
12070,2771,52,640
12071,9210,55,155
12072,8490,48,62
12073,8074,45,822
12074,2351,27,747
12075,7338,24,63
12076,1788,60,189
12077,5970,10,989
12078,4790,82,82
12079,6287,79,581
12080,5583,93,53
12081,5901,2,772
12082,8546,61,492
12083,7626,87,265
12084,4059,23,432
12085,2993,98,896
12086,8363,9,499
12087,2899,0,28
12088,2545,75,804
12089,8021,76,613
12090,4428,49,128
12091,2127,12,745
12092,5684,1,985
12093,7950,12,444
12094,8280,74,521
12095,5257,29,903
12096,6787,80,989
12097,1280,82,762
12098,3257,64,311
12099,1336,10,295
12100,1006,64,964
12101,2190,100,74
12102,3730,97,265
12103,8841,55,919
12104,6280,93,2
12105,6789,16,670
12106,5662,17,885
12107,1277,99,208
12108,6580,91,691
12109,1229,76,489
12110,3224,54,761
12111,1925,77,604
12112,2892,55,310
12113,7993,54,967
12114,7068,93,213
12115,2597,3,244
12116,1270,86,422
12117,6201,31,176
12118,7070,64,107
12119,4158,83,960
12120,8759,63,913
12121,4676,43,770
12122,9914,89,753
12123,5824,97,239
12124,5189,21,916
12125,1651,49,207
12126,1101,90,398
12127,6975,29,320
12128,8215,37,823
12129,6451,93,478
12130,2818,66,660
12131,9116,63,33
12132,7457,97,205
12133,8418,10,253
12134,3423,91,142
12135,9974,69,976
12136,6653,73,175
12137,6350,55,430
12138,6593,37,626
12139,3410,19,736
12140,3260,4,978
12141,2850,1,649
12142,1950,75,929
12143,4384,18,526
12144,8950,65,670
12145,8809,25,810
12146,5074,86,221
12147,1432,46,76
12148,9406,99,145
12149,7407,69,923
12150,6804,58,418
12151,4700,27,317
12152,5914,63,875
12153,4989,57,116
12154,3250,40,72
12155,8270,36,928
12156,1577,64,579
12157,3309,94,426
12158,2506,58,736
12159,1109,60,825
12160,5206,15,859
12161,6414,93,725
12162,5963,14,629
12163,2739,9,22
12164,2468,42,176
12165,9490,22,285
12166,7875,52,46
12167,5787,98,63
12168,5443,1,221
12169,2181,75,464
12170,9251,51,465
12171,7984,38,961
12172,6002,60,248
12173,1344,26,692
12174,4336,6,674
12175,7744,67,540
12176,8310,30,308
12177,5862,28,219
12178,3148,59,765
12179,5802,2,587
12180,2803,71,473
12181,5733,36,279
12182,5852,33,872
12183,3549,34,395
12184,5928,56,978
12185,9369,7,939
12186,7915,93,589
12187,4603,88,191
12188,8616,87,398
12189,3461,24,900
12190,3279,30,367
12191,1437,87,626
12192,2550,69,841
12193,5282,23,39
12194,7963,34,19
12195,1151,47,69
12196,9121,56,892
12197,8004,35,668
12198,7638,31,80
12199,1150,82,803
12200,1121,84,611
12201,5443,61,754
12202,6418,50,842
12203,4561,11,163
12204,5544,89,381
12205,4575,68,388
12206,6583,47,876
12207,6245,53,797
12208,2237,98,1
12209,6631,79,507
12210,2089,14,965
12211,6925,19,104
12212,5053,39,799
12213,7954,82,862
12214,1799,23,165
12215,5657,71,146
12216,5363,2,645
12217,6958,73,223
12218,3998,81,912
12219,3269,48,209
12220,1170,21,244
12221,2833,24,903
12222,5038,7,146
12223,3893,18,745
12224,7681,78,347
12225,7438,72,812
12226,6147,61,500
12227,3838,30,486
12228,3286,86,818
12229,6610,59,440
12230,6631,30,302
12231,4328,42,172
12232,6334,7,649
12233,1263,9,749
12234,3326,93,838
12235,5707,27,892
12236,9805,52,242
12237,1063,49,119
12238,9955,100,136
12239,5822,0,729
12240,1097,80,125
12241,9868,63,218
12242,2913,68,814
12243,9327,47,923
12244,1540,83,659
12245,8663,5,134
12246,8133,95,786
12247,3903,41,571
12248,6650,71,61
12249,8407,58,879
12250,9642,32,57
12251,4797,36,368
12252,9823,44,438
12253,2203,43,857
12254,2229,80,723
12255,9645,83,96
12256,6205,58,246
12257,9235,8,435
12258,5218,31,690
12259,2370,49,90
12260,3629,2,97
12261,9147,11,954
12262,1607,8,863
12263,1817,54,499
12264,6836,37,704
12265,2041,78,57
12266,2192,52,171
12267,3839,61,902
12268,5800,39,375
12269,8913,28,742
12270,5315,43,612
12271,3573,46,729
12272,2436,96,351
12273,6294,65,288
12274,6853,59,478
12275,1313,28,613
12276,2440,41,340
12277,1107,84,103
12278,4869,19,709
12279,6096,32,94
12280,5165,83,81
12281,4097,82,980
12282,2136,32,681
12283,5723,31,91
12284,5719,90,283
12285,1003,35,659
12286,3364,42,1
12287,2023,82,943
12288,1836,18,780
12289,1528,61,157
12290,2937,91,539
12291,2321,8,664
12292,9301,70,394
12293,1504,100,874
12294,9149,49,99
12295,1505,0,767
12296,5090,33,48
12297,3146,47,749
12298,2912,81,434
12299,4684,50,217
12300,2803,43,843
12301,6348,87,497
12302,9128,75,722
12303,8288,9,468
12304,6436,88,719
12305,8132,56,581
12306,6357,54,535
12307,8267,16,709
12308,1650,14,579
12309,4886,42,323
12310,5927,27,240
12311,2204,41,721
12312,5387,66,554
12313,9150,77,294
12314,3983,35,382
12315,3662,27,234
12316,9259,50,532
12317,7016,91,285
12318,3324,69,676
12319,3746,94,204
12320,3460,21,789
12321,3141,72,458
12322,7672,70,945
12323,3883,59,264
12324,2478,21,285
12325,6760,10,407
12326,2674,94,978
12327,8207,65,776
12328,1128,65,712
12329,5985,100,291
12330,4901,92,163
12331,6748,63,827
12332,2109,58,622
12333,9481,67,632
12334,1153,71,672
12335,7688,74,274
12336,6923,21,334
12337,4110,49,424
12338,3784,77,431
12339,5885,17,484
12340,8160,70,559
12341,8720,42,425
12342,7220,17,169
12343,5427,61,350
12344,4742,15,232
12345,6189,90,517
12346,1208,79,865
12347,9544,95,926
12348,2633,35,921
12349,2914,79,790
12350,7821,48,700
12351,3533,80,617
12352,4607,51,177
12353,2938,38,978
12354,6078,83,210
12355,6490,100,915
12356,1664,93,329
12357,6275,23,842
12358,2429,32,652
12359,8204,23,750
12360,5230,67,97
12361,4630,34,73
12362,5952,34,767
12363,3845,57,998
12364,3502,49,906
12365,1006,35,706
12366,7287,66,696
12367,4420,79,364
12368,2896,57,668
12369,5157,41,770
12370,3551,75,24
12371,4406,79,248
12372,5683,10,681
12373,3218,81,816
12374,8332,3,314
12375,5357,83,228
12376,6525,18,698
12377,2574,24,505
12378,1979,99,475
12379,9071,21,566
12380,5755,9,865
12381,9953,18,8
12382,6398,50,817
12383,8961,71,805
12384,7212,99,447
12385,2984,87,821
12386,9491,26,744
12387,1652,43,143
12388,3315,78,767
12389,3833,66,244
12390,6031,46,833
12391,9168,63,498
12392,1476,24,202
12393,8193,30,720
12394,3376,13,60
12395,3104,92,729
12396,3862,70,332
12397,7277,3,593
12398,4489,74,280
12399,1294,58,537
12400,2459,92,488
12401,7007,73,571
12402,2682,79,809
12403,3616,9,979
12404,5956,9,96
12405,2803,3,985
12406,8142,32,513
12407,9745,3,492
12408,7672,32,64
12409,9170,12,346
12410,2447,26,498
12411,7028,97,986
12412,5399,29,996
12413,3046,17,849
12414,5895,47,28
12415,5838,78,49
12416,6851,95,167
12417,3078,0,946
12418,2465,52,130
12419,5731,82,447
12420,7447,28,590
12421,8339,90,219
12422,1392,52,257
12423,3467,67,179
12424,8658,32,92
12425,8059,12,480
12426,3702,3,268
12427,6965,88,989
12428,8253,4,63
12429,3230,22,707
12430,1784,70,938
12431,6348,85,713
12432,6659,29,931
12433,7063,71,635
12434,6720,20,458
12435,7609,66,997
12436,9505,11,869
12437,5092,79,196
12438,7363,58,400
12439,4577,33,860
12440,4528,16,115
12441,1808,40,983
12442,7980,51,560
12443,6743,58,59
12444,8759,33,699
12445,4688,23,234
12446,2058,58,123
12447,3900,92,676
12448,7508,49,738
12449,5828,78,314
12450,8997,82,359
12451,1557,34,128
12452,6100,0,239
12453,4280,92,223
12454,7791,25,917
12455,4165,85,610
12456,6440,93,662
12457,6276,76,529
12458,2137,8,717
12459,4876,98,248
12460,9835,22,169
12461,1687,34,545
12462,3564,18,205
12463,1480,14,469
12464,4418,42,196
12465,2298,3,2
12466,6657,68,282
12467,3562,6,748
12468,8884,37,48
12469,1980,37,792
12470,5307,80,94
12471,6227,7,943
12472,7611,0,395
12473,4824,54,361
12474,6163,73,763
12475,6855,45,624
12476,4657,52,502
12477,6495,59,931
12478,7925,94,383
12479,7274,74,670
12480,6807,64,696
12481,6507,27,277
12482,5074,64,297
12483,8347,55,156
12484,1338,62,601
12485,1801,64,490
12486,7805,34,363
12487,3950,93,958
12488,4126,60,177
12489,4466,29,42
12490,8874,52,681
12491,4668,92,253
12492,6024,23,170
12493,5826,58,611
12494,1284,19,409
12495,3352,70,659
12496,5295,9,852
12497,9354,80,871
12498,2702,47,467
12499,1658,92,26
12500,6668,47,360
12501,7787,16,663
12502,3117,20,275
12503,1000,99,466
12504,3778,93,583
12505,4291,27,48
12506,9260,31,781
12507,1318,56,25
12508,2335,71,452
12509,1972,12,252
12510,8136,56,416
12511,4786,65,136
12512,5012,11,872
12513,9658,76,651
12514,9358,70,983
12515,8556,56,770
12516,2713,97,549
12517,4628,77,562
12518,3145,35,636
12519,3277,34,743
12520,3965,23,965
12521,5919,96,285
12522,4785,19,839
12523,7647,85,945
12524,1725,96,339
12525,2711,21,256
12526,8768,34,902
12527,5716,10,870
12528,2794,47,762
12529,5910,40,140
12530,4279,9,604
12531,4163,30,286
12532,3920,37,54
12533,5953,31,7
12534,3769,30,647
12535,7432,33,279
12536,5597,97,656
12537,4552,89,76
12538,2054,23,997
12539,3858,24,343
12540,1664,50,510
12541,1974,78,52
12542,1396,52,551
12543,2722,76,296
12544,1795,66,931
12545,5329,16,876
12546,4033,32,329
12547,9490,98,482
12548,7873,80,866
12549,3611,50,529
12550,7052,93,569
12551,6691,2,373
12552,2539,86,649
12553,7730,55,752
12554,9493,76,974
12555,6499,53,774
12556,2168,98,396
12557,5756,72,378
12558,6370,56,523
12559,7558,65,731
12560,2755,22,391
12561,3383,21,863
12562,3723,33,461
12563,5419,32,793
12564,2034,27,521
12565,9503,6,801
12566,8840,26,402
12567,3146,47,581
12568,4509,93,958
12569,1919,24,404
12570,9474,25,899
12571,2284,98,161
12572,1700,92,388
12573,1245,14,268
12574,8776,21,674
12575,1763,10,960
12576,2004,59,368
12577,8305,47,623
12578,5660,3,655
12579,7995,99,237
12580,1419,55,625
12581,6254,36,557
12582,3669,3,248
12583,2736,91,609
12584,4145,96,294
12585,2195,71,636
12586,7534,98,280
12587,5385,61,691
12588,5306,36,740
12589,6499,62,415
12590,8343,87,907
12591,4788,32,996
12592,3963,12,35
12593,5155,49,257
12594,4427,7,678
12595,8012,25,242
12596,6657,29,906
12597,6348,69,637
12598,6970,86,524
12599,6304,16,460
12600,6824,44,432
12601,2673,50,385
12602,1968,75,383
12603,4180,72,31
12604,5058,59,477
12605,9346,14,613
12606,2413,8,931
12607,2749,27,592
12608,4823,27,816
12609,4105,90,958
12610,9087,67,689
12611,5232,23,554
12612,7509,68,274
12613,7875,27,590
12614,6669,67,555
12615,1348,43,330
12616,4184,85,187
12617,8883,51,984
12618,9966,34,124
12619,3081,78,384
12620,9420,86,292
12621,4827,70,120
12622,1242,13,475
12623,2480,0,304
12624,7840,88,357
12625,2652,29,537
12626,2390,93,304
12627,5908,12,369
12628,3925,24,800
12629,4288,28,347
12630,3398,91,21
12631,6384,26,821
12632,2800,94,782
12633,1133,36,372
12634,8127,29,752
12635,2746,44,9
12636,3148,85,921
12637,1027,50,877
12638,1275,6,489
12639,8520,80,239
12640,2380,75,434
12641,2985,24,175
12642,1073,28,800
12643,7369,85,849
12644,9560,81,548
12645,5684,61,886
12646,7092,77,625
12647,9390,15,536
12648,9694,64,521
12649,6561,31,382
12650,1754,14,514
12651,5906,88,278
12652,5508,69,115
12653,8285,19,557
12654,9449,19,676
12655,5168,32,647
12656,9451,99,86
12657,3730,72,777
12658,2133,28,257
12659,4547,14,111
12660,7302,99,780
12661,2172,40,611
12662,5197,87,693
12663,9635,16,527
12664,3331,20,385
12665,7355,68,571
12666,7831,20,720
12667,2653,73,656
12668,3865,94,777
12669,5091,99,860
12670,4929,98,539
12671,1539,91,605
12672,7444,98,751
12673,6474,1,427
12674,1362,38,994
12675,6190,97,579
12676,6781,57,96
12677,7777,98,12
12678,6809,15,385
12679,6192,87,116
12680,2661,81,783
12681,7038,45,732
12682,6621,82,330
12683,9726,7,532
12684,6132,79,794
12685,3232,27,566
12686,1948,89,678
12687,2780,9,138
12688,6501,31,245
12689,4283,13,511
12690,2624,59,170
12691,3987,98,442
12692,4972,49,102
12693,5806,39,116
12694,9038,51,828
12695,7697,19,954
12696,7187,40,913
12697,2828,43,654
12698,3105,15,638
12699,8959,92,499
12700,3898,21,85
12701,7223,3,748
12702,5776,56,299
12703,6199,6,978
12704,8421,74,359
12705,2298,28,865
12706,2916,100,456
12707,1022,91,471
12708,2635,18,781
12709,6832,62,847
12710,3757,71,21
12711,4704,76,773
12712,1172,62,366
12713,5088,56,940
12714,4197,91,628
12715,8947,15,346
12716,1106,98,593
12717,7452,90,834
12718,9324,41,745
12719,2710,98,776
12720,5100,98,763
12721,1178,32,204
12722,8814,18,11
12723,2827,43,308
12724,3447,65,469
12725,6281,11,167
12726,1890,36,275
12727,3905,25,671
12728,3543,92,869
12729,4615,90,991
12730,4493,71,731
12731,7958,21,339
12732,9957,78,332
12733,9769,70,427
12734,3815,3,8
12735,1356,54,767
12736,7896,5,217
12737,5460,72,35
12738,5373,70,11
12739,5203,30,453
12740,4145,88,452
12741,9651,86,48
12742,3471,20,276
12743,1879,25,635
12744,7258,73,654
12745,2225,41,836
12746,7098,79,336
12747,2290,34,585
12748,5040,34,991
12749,8545,95,58
12750,7457,58,862
12751,9973,88,913
12752,7537,58,631
12753,3780,94,248
12754,8567,45,157
12755,1442,68,621
12756,1959,18,874
12757,8106,19,844
12758,4625,33,368
12759,4989,16,829
12760,4750,53,358
12761,6980,20,108
12762,8682,79,165
12763,1795,2,711
12764,6011,4,527
12765,2888,82,707
12766,7343,67,466
12767,2026,87,267
12768,8558,40,581
12769,1693,36,639
12770,2125,20,585
12771,2915,97,190
12772,5289,62,405
12773,3689,76,119
12774,1088,33,614
12775,4525,89,414
12776,5057,46,934
12777,3465,19,644
12778,6925,53,95
12779,4323,4,688
12780,4029,45,916
12781,5000,35,551
12782,3594,97,803
12783,4584,38,254
12784,7205,97,138
12785,1194,16,963
12786,1500,0,926
12787,7057,90,564
12788,3301,71,916
12789,6147,31,235
12790,2106,4,236
12791,8139,45,468
12792,5266,92,547
12793,5155,33,695
12794,2881,18,213
12795,3390,47,119
12796,6588,14,285
12797,2397,15,330
12798,2024,6,657
12799,2153,82,126
12800,6038,55,309
12801,1471,59,383
12802,5477,5,52
12803,9655,3,385
12804,6138,36,383
12805,9219,49,572
12806,5807,40,291
12807,3450,71,175
12808,1880,17,790
12809,8326,9,286
12810,1958,78,343
12811,5086,56,759
12812,5728,45,281
12813,6192,15,95
12814,6816,77,137
12815,9184,0,622
12816,5903,65,708
12817,7261,37,597
12818,2909,73,976
12819,4904,44,825
12820,5519,99,484
12821,9387,38,580
12822,6637,77,32
12823,7476,100,980
12824,1490,88,741
12825,9413,37,902
12826,4746,6,323
12827,2974,59,803
12828,6704,34,279
12829,2926,26,192
12830,8121,72,429
12831,7376,53,113
12832,5071,47,622
12833,9769,14,825
12834,9252,47,690
12835,9927,36,174
12836,8484,67,346
12837,9168,71,766
12838,4197,47,355
12839,5085,33,406
12840,7679,92,943
12841,2530,15,377
12842,5460,98,769
12843,4002,64,942
12844,9819,60,214
12845,6082,98,858
12846,4266,94,921
12847,9877,84,497
12848,1606,19,828
12849,3325,2,325
12850,7073,20,905
12851,8295,99,292
12852,4454,79,145
12853,2395,23,590
12854,3516,51,930
12855,6280,25,878
12856,7926,29,772
12857,3993,1,810
12858,2611,60,584
12859,9861,100,812
12860,2400,96,325
12861,9301,18,199
12862,3426,33,118
12863,8729,71,115
12864,6571,19,811
12865,2299,81,989
12866,8187,81,653
12867,4082,15,966
12868,5446,54,239
12869,7048,99,838
12870,3353,69,878
12871,9559,17,177
12872,2278,12,641
12873,1604,11,692
12874,1375,84,862
12875,5505,64,118
12876,8701,67,754
12877,3748,83,18
12878,2225,63,2
12879,1927,45,176
12880,7164,100,818
12881,4464,20,20
12882,8489,12,955
12883,4621,95,894
12884,3435,5,916
12885,6930,62,58
12886,2940,50,132
12887,7294,60,25
12888,8254,69,839
12889,3639,8,890
12890,8799,93,258
12891,8137,22,857
12892,2274,72,990
12893,2626,45,798
12894,5404,36,548
12895,5706,0,140
12896,1857,31,458
12897,6510,49,829
12898,6234,25,731
12899,9018,76,440
12900,4098,72,454
12901,5027,82,469
12902,8276,5,420
12903,1696,58,146
12904,9213,56,499
12905,4741,45,936
12906,6633,65,356
12907,9337,96,902
12908,9870,67,462
12909,5928,50,61
12910,9500,76,19
12911,1293,100,610
12912,2064,8,600
12913,2264,22,714
12914,5101,45,237
12915,7515,50,990
12916,6116,30,564
12917,3032,21,88
12918,5408,0,861
12919,4424,11,942
12920,3562,96,974
12921,6064,55,80
12922,8844,1,947
12923,4203,51,458
12924,4416,67,290
12925,1195,67,284
12926,4511,75,639
12927,3732,31,780
12928,9353,47,51
12929,2585,82,223
12930,1096,98,894
12931,4173,0,708
12932,5375,50,830
12933,7858,5,185
12934,5262,9,101
12935,2480,91,624
12936,1356,82,966
12937,4940,18,277
12938,2376,50,557
12939,1555,0,647
12940,1310,50,345
12941,1406,28,788
12942,6500,73,334
12943,6097,41,335
12944,3738,45,923
12945,7276,99,367
12946,7300,40,39
12947,1458,98,516
12948,8875,50,538
12949,2165,61,864
12950,6782,34,828
12951,3964,24,964
12952,4042,37,274
12953,9251,62,10
12954,9731,54,961
12955,8771,89,800
12956,7936,28,459
12957,7890,66,962
12958,1338,35,799
12959,8391,19,52
12960,1194,55,607
12961,1213,8,981
12962,6158,10,749
12963,9300,61,922
12964,9398,77,424
12965,7412,78,290
12966,9438,78,65
12967,8591,100,811
12968,7523,73,90
12969,8401,4,274
12970,5964,62,479
12971,2758,9,208
12972,2261,23,324
12973,7156,79,311
12974,1769,53,402
12975,4921,60,775
12976,2722,43,374
12977,3325,53,403
12978,4462,33,288
12979,8007,74,305
12980,5878,90,502
12981,6146,63,810
12982,7990,16,843
12983,5211,54,851
12984,9598,0,203
12985,3153,54,937
12986,6427,85,718
12987,4097,9,642
12988,9740,21,406
12989,3711,100,216
12990,4078,62,924
12991,9962,48,555
12992,6854,80,278
12993,4352,51,837
12994,5483,34,776
12995,6695,2,203
12996,7613,88,275
12997,3218,81,634
12998,7533,100,177
12999,4636,83,724
13000,2634,1,446
13001,3597,91,417
13002,2902,94,708
13003,7628,14,177
13004,2755,95,839
13005,6740,59,518
13006,9610,38,631
13007,1974,44,243
13008,3728,63,367
13009,5434,60,869
