流id,流带宽,进入设备时间,发送流所需时间
11095,2254,1,911
11096,6010,12,910
11097,2238,23,61
11098,4662,74,365
11099,2969,86,873
11100,4554,28,412
11101,9350,31,661
11102,7981,35,586
11103,2721,63,881
11104,5536,75,74
11105,9389,95,944
11106,5308,78,902
11107,1945,65,272
11108,4185,21,74
11109,7683,40,320
11110,1271,36,299
11111,9652,12,215
11112,6252,29,736
11113,4555,11,35
11114,6048,63,122
11115,1093,5,627
11116,6377,64,341
11117,4744,88,51
11118,7210,27,663
11119,1000,65,705
11120,6632,44,638
11121,7867,77,800
11122,1399,93,176
11123,4888,14,123
11124,6302,69,688
11125,5420,68,717
11126,2271,90,337
11127,1960,69,642
11128,4037,90,830
11129,2943,67,761
11130,4585,50,67
11131,1797,69,868
11132,5315,39,870
11133,5834,50,511
11134,7774,2,998
11135,7844,49,456
11136,5982,81,136
11137,7956,53,968
11138,8259,90,219
11139,5065,42,416
11140,3373,45,784
11141,9704,54,647
11142,5935,44,830
11143,7760,41,814
11144,6050,38,469
11145,5659,56,422
11146,4237,49,203
11147,1112,73,378
11148,3886,13,498
11149,6338,28,56
11150,9987,70,48
11151,6372,44,60
11152,6588,29,956
11153,6040,10,670
11154,1340,72,803
11155,2436,45,69
11156,4882,44,605
11157,4182,69,638
11158,4578,99,268
11159,3612,54,51
11160,1420,4,448
11161,8308,69,417
11162,2551,44,21
11163,3515,34,845
11164,6730,71,285
11165,1544,17,85
11166,3549,31,65
11167,4096,72,172
11168,4197,8,990
11169,8045,62,691
11170,6587,88,714
11171,3360,99,707
11172,7126,47,170
11173,9638,91,553
11174,5435,42,927
11175,2491,56,664
11176,7927,72,832
11177,6611,7,266
11178,6177,9,717
11179,3072,16,996
11180,4069,62,976
11181,3355,93,516
11182,1758,27,308
11183,3661,75,151
11184,7892,91,935
11185,9187,86,259
11186,8661,59,204
11187,2428,89,792
11188,8045,94,24
11189,9038,52,261
11190,5556,50,849
11191,7923,10,4
11192,5373,10,483
11193,8909,32,47
11194,7159,89,245
11195,7027,81,733
11196,6359,4,759
11197,5514,60,230
11198,2337,52,940
11199,2684,37,589
11200,7381,80,498
11201,2104,88,280
11202,1060,26,812
11203,2135,56,603
11204,4042,33,533
11205,5293,5,243
11206,2258,74,742
11207,4124,92,758
11208,1178,81,641
11209,8307,37,998
11210,4219,96,839
11211,1485,81,344
11212,7909,18,14
11213,1187,22,968
11214,1113,100,940
11215,3723,65,820
11216,3977,25,76
11217,2995,59,303
11218,5570,36,885
11219,2319,44,835
11220,9432,76,930
11221,3538,51,98
11222,5406,59,656
11223,8436,38,924
11224,2737,0,79
11225,6266,74,960
11226,3513,87,609
11227,6380,55,99
11228,2842,79,134
11229,1494,62,242
11230,7986,4,927
11231,1881,12,755
11232,7429,25,879
11233,2525,20,967
11234,6788,58,633
11235,1837,6,503
11236,1802,27,843
11237,5197,24,608
11238,9780,87,42
11239,4235,15,646
11240,4797,82,295
11241,4587,86,811
11242,6452,3,211
11243,9776,81,693
11244,2704,53,820
11245,6250,47,236
11246,2230,5,448
11247,3781,71,858
11248,3203,12,845
11249,6026,66,832
11250,5476,56,581
11251,4855,6,150
11252,6994,64,578
11253,2492,13,412
11254,6215,79,808
11255,6296,57,187
11256,6120,31,196
11257,2004,27,71
11258,4686,8,986
11259,7375,97,382
11260,8130,95,522
11261,3798,12,171
11262,5001,60,802
11263,1094,56,743
11264,4703,73,2
11265,9572,42,353
11266,2013,22,457
11267,8899,21,679
11268,3397,72,107
11269,5974,75,982
11270,1498,96,837
11271,7770,28,601
11272,1934,34,850
11273,4163,89,569
11274,3931,12,399
11275,5584,68,421
11276,1292,82,106
11277,2216,68,55
11278,1173,16,951
11279,6123,54,617
11280,1858,0,985
11281,9248,25,481
11282,7290,15,651
11283,2153,27,329
11284,2997,10,192
11285,9499,47,684
11286,4352,11,275
11287,1247,20,265
11288,7754,59,147
11289,2921,27,889
11290,3485,73,871
11291,4491,56,200
11292,5721,82,1
11293,1457,24,975
11294,4237,86,188
11295,4796,18,647
11296,6185,90,557
11297,1685,17,102
11298,6319,100,28
11299,2968,33,43
11300,1365,97,301
11301,3433,30,221
11302,4259,74,517
11303,3503,49,456
11304,2902,74,946
11305,9388,59,431
11306,2752,15,596
11307,5998,95,615
11308,6058,21,321
11309,9782,44,377
11310,8820,92,811
11311,5175,7,937
11312,4694,75,665
11313,8803,45,712
11314,4429,38,920
11315,6391,15,140
11316,7247,25,269
11317,2183,4,305
11318,8911,92,799
11319,7096,0,118
11320,2566,33,435
11321,9458,10,225
11322,1990,35,994
11323,3961,0,40
11324,4653,91,621
11325,7599,90,134
11326,9438,69,254
11327,1290,96,357
11328,9324,80,655
11329,2408,47,245
11330,4952,0,482
11331,8909,7,683
11332,1552,51,674
11333,8476,34,326
11334,1799,21,947
11335,9042,18,65
11336,5245,95,344
11337,9788,46,158
11338,7443,50,762
11339,3858,97,698
11340,8234,40,416
11341,2434,23,676
11342,1245,17,2
11343,1118,33,986
11344,5086,44,635
11345,9940,60,590
11346,2812,63,372
11347,4353,29,455
11348,3634,80,272
11349,7424,9,188
11350,5270,37,437
11351,3484,63,962
11352,9414,60,844
11353,6696,84,253
11354,3250,96,705
11355,3929,77,566
11356,9279,73,469
11357,1071,84,505
11358,3165,15,481
11359,1945,32,247
11360,2728,45,457
11361,6997,39,111
11362,3970,34,650
11363,4266,14,559
11364,8351,56,673
11365,3496,92,49
11366,9975,83,607
11367,4596,38,310
11368,9899,39,923
11369,6533,25,805
11370,1573,95,481
11371,1915,20,40
11372,7292,17,79
11373,8686,83,797
11374,5335,82,509
11375,1043,18,884
11376,1643,31,769
11377,5083,84,474
11378,3559,96,687
11379,6111,73,90
11380,1588,33,937
11381,4894,44,156
11382,4461,10,789
11383,1418,44,805
11384,2312,8,583
11385,6121,46,749
11386,1584,84,589
11387,2058,90,850
11388,7030,69,834
11389,3515,70,999
11390,5169,40,891
11391,1265,8,23
11392,1468,52,545
11393,8276,70,396
11394,2092,37,293
11395,2102,60,807
11396,9234,81,786
11397,1446,5,589
11398,2226,42,753
11399,5668,56,325
11400,2496,6,451
11401,3429,7,565
11402,2445,25,265
11403,8906,96,648
11404,6320,25,967
11405,1536,57,343
11406,4867,66,396
11407,2332,90,615
11408,5365,8,595
11409,4064,22,628
11410,8062,90,704
11411,1415,30,733
11412,3317,6,200
11413,5521,93,786
11414,4634,70,766
11415,2203,47,447
11416,5509,75,211
11417,9631,33,18
11418,7744,27,390
11419,9156,68,300
11420,8348,81,43
11421,1594,99,674
11422,8250,66,52
11423,7817,63,108
11424,6010,10,857
11425,3550,35,859
11426,6615,2,867
11427,1626,51,668
11428,2449,39,934
11429,2228,40,595
11430,2112,15,184
11431,5131,55,40
11432,8059,92,281
11433,1158,97,461
11434,7099,79,89
11435,3550,8,402
11436,4413,37,543
11437,2546,70,127
11438,6736,17,503
11439,4201,88,579
11440,6180,1,456
11441,4588,65,846
11442,6450,25,728
11443,4004,12,713
11444,8879,22,270
11445,9025,97,334
11446,3295,49,593
11447,2510,92,944
11448,1645,37,408
11449,3761,48,268
11450,8291,38,244
11451,8552,80,36
11452,6751,12,624
11453,4228,36,567
11454,3864,4,382
11455,2466,26,949
11456,1512,23,681
11457,2457,99,860
11458,5266,53,988
11459,4797,34,324
11460,2787,6,844
11461,2844,16,466
11462,1618,14,781
11463,6689,66,870
11464,8613,54,652
11465,4878,63,46
11466,4544,18,322
11467,7248,72,358
11468,7517,75,935
11469,7298,16,184
11470,2422,1,517
11471,1235,32,809
11472,2480,79,584
11473,3765,20,285
11474,1354,50,688
11475,7292,30,300
11476,2105,49,858
11477,4614,58,39
11478,8835,34,807
11479,9844,77,608
11480,9519,41,207
11481,7918,86,2
11482,2983,16,287
11483,2486,81,818
11484,9072,57,377
11485,5898,49,936
11486,6588,92,71
11487,8979,20,92
11488,6063,17,191
11489,1815,75,824
11490,9813,97,199
11491,8024,67,832
11492,1658,2,676
11493,4549,16,283
11494,1775,40,968
11495,3645,24,559
11496,1806,36,156
11497,2551,72,544
11498,5291,18,28
11499,8848,66,981
11500,8582,17,80
11501,9866,5,224
11502,9062,50,903
11503,7850,4,519
11504,7584,28,99
11505,1349,94,404
11506,5374,15,510
11507,4912,34,104
11508,7138,60,109
11509,5592,36,821
11510,8463,44,718
11511,4004,3,544
11512,2397,12,527
11513,1688,24,557
11514,6623,58,278
11515,1717,79,510
11516,2687,81,535
11517,5338,79,485
11518,6581,24,89
11519,5421,59,496
11520,1911,90,685
11521,6846,1,543
11522,3456,25,742
11523,2162,78,425
11524,7708,96,399
11525,7086,33,805
11526,8039,87,481
11527,3368,99,339
11528,9214,94,274
11529,4616,12,706
11530,7892,58,967
11531,5717,99,69
11532,7409,5,345
11533,7881,38,943
11534,7142,100,438
11535,1757,5,254
11536,5438,66,938
11537,2266,12,793
11538,4383,43,978
11539,5479,42,675
11540,7435,73,742
11541,6447,49,586
11542,8578,34,951
11543,1927,21,646
11544,4469,16,640
11545,5830,31,636
11546,8672,91,442
11547,6382,23,688
11548,6284,29,673
11549,8773,95,902
11550,4892,67,250
11551,1920,58,985
11552,9304,29,275
11553,1648,66,640
11554,2436,1,15
11555,4588,62,437
11556,9434,69,644
11557,4761,52,81
11558,7914,71,832
11559,9289,63,234
11560,3645,31,604
11561,1081,64,116
11562,9332,39,291
11563,2599,44,903
11564,5573,11,138
11565,3230,26,487
11566,9272,9,439
11567,6805,10,47
11568,8984,87,228
11569,8318,53,108
11570,6452,67,878
11571,6289,29,439
11572,2996,67,909
11573,1995,15,451
11574,3396,96,441
11575,7613,72,300
11576,4088,15,706
11577,8440,87,240
11578,1404,25,395
11579,9672,4,264
11580,1095,59,263
11581,4755,10,786
11582,7687,86,914
11583,3275,83,103
11584,1809,83,263
11585,2491,8,36
11586,2728,33,115
11587,7286,0,150
11588,9340,38,619
11589,5133,28,303
11590,8097,14,149
11591,4745,81,756
11592,9530,8,565
11593,1202,88,495
11594,1098,25,383
11595,6296,94,867
11596,3196,69,68
11597,4595,56,981
11598,6180,88,541
11599,1137,74,256
11600,1791,56,377
11601,2711,5,838
11602,1925,91,616
11603,1624,10,994
11604,7133,79,266
11605,9309,28,755
11606,1253,24,206
11607,5661,42,448
11608,1302,81,702
11609,8558,22,737
11610,5058,30,217
11611,8924,79,95
11612,8663,92,818
11613,7325,14,257
11614,8257,86,755
11615,8510,88,954
11616,2531,90,771
11617,4521,79,18
11618,7045,96,66
11619,1063,72,714
11620,7777,37,197
11621,7786,32,646
11622,8867,75,799
11623,5832,7,977
11624,8998,23,762
11625,6035,71,91
11626,1950,91,485
11627,3981,62,986
11628,4012,13,550
11629,1143,57,4
11630,9177,92,455
11631,6498,96,195
11632,2890,18,217
11633,4063,5,303
11634,8419,66,298
11635,3978,11,814
11636,1469,68,206
11637,4019,66,744
11638,3374,96,268
11639,6968,68,756
11640,7855,94,563
11641,7864,47,326
11642,4146,1,916
11643,1690,63,907
11644,4077,20,353
11645,1313,80,884
11646,8239,6,219
11647,2322,63,130
11648,8431,57,806
11649,2289,2,475
11650,1066,94,51
11651,5335,95,691
11652,3643,0,288
11653,1096,23,271
11654,4089,45,231
11655,8549,46,225
11656,4874,44,621
11657,3116,90,520
11658,7849,37,603
11659,3585,32,458
11660,1998,26,664
11661,6834,7,577
11662,3767,99,900
11663,7231,68,735
11664,1243,1,701
11665,9861,15,654
11666,9213,81,722
11667,2295,15,545
11668,5405,34,160
11669,2711,37,186
11670,1334,64,500
11671,5565,20,215
11672,6114,5,738
11673,4910,6,271
11674,2845,77,659
11675,3041,10,606
11676,8505,73,84
11677,8577,10,147
11678,2163,24,836
11679,4703,15,15
11680,6931,18,729
11681,4523,76,359
11682,3511,33,720
11683,5576,99,280
11684,9144,99,311
11685,4695,88,249
11686,6818,54,205
11687,2424,61,620
11688,5907,28,685
11689,4549,3,996
11690,2794,11,601
11691,1017,14,125
11692,1210,5,298
11693,6420,22,943
11694,5734,38,677
11695,7513,44,539
11696,3968,43,365
11697,4769,33,412
11698,8395,12,616
11699,1200,0,941
11700,3422,41,992
11701,4295,39,530
11702,9830,89,782
11703,6317,29,304
11704,1680,61,98
11705,3424,15,438
11706,1674,67,544
11707,8425,29,966
11708,3123,5,732
11709,1227,11,277
11710,1908,61,908
11711,1476,75,18
11712,9383,87,787
11713,5287,100,685
11714,1300,88,111
11715,3631,27,89
11716,5497,72,111
11717,9007,46,173
11718,3158,35,25
11719,5122,36,538
11720,6244,38,155
11721,8918,51,266
11722,5217,86,577
11723,5336,18,697
11724,4248,28,773
11725,6909,97,324
11726,8287,15,898
11727,7584,10,529
11728,2883,33,399
11729,6323,37,160
11730,2021,34,870
11731,1605,2,697
11732,2309,38,839
11733,8709,39,440
11734,3677,66,73
11735,7616,60,65
11736,3546,28,403
11737,6542,37,288
11738,2817,9,129
11739,9580,57,173
11740,5491,23,56
11741,6401,76,491
11742,9706,78,356
11743,6602,42,569
11744,9301,1,348
11745,6357,28,373
11746,5394,91,961
11747,9871,64,366
11748,4534,97,578
11749,6176,60,546
11750,4869,90,538
11751,9835,62,612
11752,5260,38,45
11753,9143,7,744
11754,6126,93,250
11755,3884,5,600
11756,5791,96,216
11757,1565,93,624
11758,3985,44,219
11759,6283,45,112
11760,7961,16,813
11761,7003,41,315
11762,1884,95,67
11763,8565,69,381
11764,1637,98,572
11765,2144,9,795
11766,4579,68,415
11767,5757,25,257
11768,7934,33,461
11769,8504,59,584
11770,5499,40,367
11771,2383,98,50
11772,2872,61,480
11773,9794,84,148
11774,5214,68,339
11775,3800,85,357
11776,2891,69,597
11777,6381,82,105
11778,1416,90,470
11779,2110,90,999
11780,1863,19,335
11781,3442,63,89
11782,5064,77,442
11783,1890,29,800
11784,5722,50,261
11785,3320,28,838
11786,1426,90,571
11787,2917,38,825
11788,5529,48,188
11789,5213,33,732
11790,8508,57,840
11791,1050,31,792
11792,1645,17,38
11793,2625,42,125
11794,2047,95,950
11795,6120,84,737
11796,2053,15,567
11797,2047,77,692
11798,4056,75,622
11799,5332,30,968
11800,5460,50,273
11801,2263,47,219
11802,4143,12,674
11803,3469,83,596
11804,9916,73,5
11805,4589,57,897
11806,7367,64,99
11807,4927,88,631
11808,1290,47,140
11809,3415,87,694
11810,1566,57,461
11811,9844,69,820
11812,9635,22,742
11813,6534,22,506
11814,1974,82,439
11815,4448,24,783
11816,4095,21,595
11817,1186,48,862
11818,7828,77,653
11819,3140,47,75
11820,3532,68,519
11821,9931,1,984
11822,9888,96,40
11823,3391,40,25
11824,5766,100,323
11825,8949,13,437
11826,4007,67,960
11827,8760,48,613
11828,5980,27,400
11829,5660,86,906
11830,1285,90,287
11831,9534,96,774
11832,4902,23,654
11833,5337,20,156
11834,8213,47,89
11835,2683,99,917
11836,7045,85,526
11837,2996,35,529
11838,6061,57,186
11839,5671,69,125
11840,9330,92,939
11841,4619,22,23
11842,7477,66,456
11843,5554,92,997
11844,5083,90,664
11845,7434,3,948
11846,7951,82,314
11847,9733,66,802
11848,2771,49,189
11849,8651,98,189
11850,7013,84,536
11851,4777,43,160
11852,5577,68,779
11853,8824,79,163
11854,7046,21,644
11855,5407,52,595
11856,5619,84,570
11857,8375,24,699
11858,8834,27,233
11859,6722,16,801
11860,4691,67,456
11861,4782,25,734
11862,3793,61,618
11863,5387,49,43
11864,5498,64,308
11865,3727,61,417
11866,4374,79,653
11867,2324,14,828
11868,9228,71,283
11869,9246,46,821
11870,9240,49,697
11871,3551,95,137
11872,8235,54,306
11873,6865,34,802
11874,8819,19,669
11875,3704,49,642
11876,8983,64,164
11877,1687,74,551
11878,4468,100,395
11879,8568,31,584
11880,1070,28,773
11881,4733,71,29
11882,2164,97,188
11883,3195,98,831
11884,8824,83,40
11885,8253,65,574
11886,4022,45,20
11887,4269,19,6
11888,4662,37,37
11889,7175,10,888
11890,1267,5,297
11891,3393,39,197
11892,3466,29,550
11893,5165,43,847
11894,2996,33,831
11895,5514,52,399
11896,3417,79,292
11897,1538,91,394
11898,9793,2,31
11899,2366,26,713
11900,5512,94,181
11901,7363,44,301
11902,5505,46,272
11903,1152,80,913
11904,8925,97,440
11905,3897,61,111
11906,8467,62,13
11907,7437,25,507
11908,4655,93,114
11909,7094,74,364
11910,8348,98,322
11911,5841,36,416
11912,4240,50,499
11913,6390,14,190
11914,3201,85,504
11915,2283,61,944
11916,3209,62,108
11917,3368,58,896
11918,1670,12,848
11919,1511,3,858
11920,3277,41,332
11921,4566,56,884
11922,8079,33,143
11923,7443,68,642
11924,5433,57,539
11925,3889,57,974
11926,7663,71,990
11927,9604,41,490
11928,3987,86,549
11929,2281,54,312
11930,5910,81,117
11931,2305,28,668
11932,4723,90,394
11933,9395,89,640
11934,9807,36,399
11935,5425,85,567
11936,7015,31,893
11937,1100,64,327
11938,3794,66,256
11939,2113,6,448
11940,3499,11,819
11941,9709,89,187
11942,2303,58,278
11943,1809,42,76
11944,5456,15,101
11945,6920,97,544
11946,8780,50,78
11947,3608,55,531
11948,4211,13,761
11949,5115,17,98
11950,2040,20,120
11951,3733,67,703
11952,7776,59,717
11953,5634,15,862
11954,8784,22,156
11955,4688,34,846
11956,9728,95,478
11957,2290,90,219
11958,7912,56,166
11959,6944,45,524
11960,3000,83,143
11961,6339,0,459
11962,5366,34,663
11963,8319,54,661
11964,7763,72,604
11965,7878,37,262
11966,9451,66,806
11967,1387,5,930
11968,7283,71,105
11969,3264,100,193
11970,1450,74,934
11971,9310,58,801
11972,3923,17,622
11973,8150,18,499
11974,4398,24,992
11975,1792,12,899
11976,6359,78,437
11977,7329,12,562
11978,3062,31,660
11979,3187,56,264
11980,1391,81,815
11981,4924,15,292
11982,3995,86,603
11983,7136,7,654
11984,9169,77,43
11985,9108,32,599
11986,5093,77,953
11987,1697,85,930
11988,4334,89,695
11989,5960,5,973
11990,4754,27,512
11991,6655,54,198
11992,8640,94,955
11993,7042,94,722
11994,6303,10,423
11995,3029,50,68
11996,5082,81,227
11997,4676,65,41
11998,8396,36,836
11999,8653,100,858
12000,8199,20,333
12001,3054,61,751
12002,9050,86,439
12003,9049,62,471
12004,7950,65,67
12005,8520,64,301
12006,1816,22,809
12007,3941,93,708
12008,9445,88,251
12009,5499,59,548
12010,3942,28,931
12011,8788,80,455
12012,4085,21,516
12013,4253,29,341
12014,5056,75,683
12015,9752,15,77
12016,7623,7,275
12017,4125,33,703
12018,1526,93,772
12019,2718,89,655
12020,2781,33,486
12021,6051,100,772
12022,4314,95,724
12023,1689,91,230
12024,4786,25,56
12025,9357,86,822
12026,1372,58,539
12027,2045,33,905
12028,9438,35,646
12029,6605,4,62
12030,4186,79,842
12031,3672,57,999
12032,5164,55,24
12033,9847,49,174
12034,8179,2,162
12035,5341,81,72
12036,4613,88,971
12037,2482,87,969
12038,4861,10,542
12039,7545,42,121
12040,4442,35,101
12041,1949,47,639
12042,9052,95,267
12043,2090,99,593
12044,4709,41,154
12045,8117,34,325
12046,2789,47,982
12047,5676,96,133
12048,2769,44,271
12049,6227,24,613
12050,3572,58,317
12051,5750,32,419
12052,2371,84,188
12053,6972,54,138
12054,3074,79,810
12055,1597,26,133
12056,8248,4,102
12057,9355,12,78
12058,4722,96,853
12059,6423,44,596
12060,8367,71,749
12061,8578,47,632
12062,8485,23,24
12063,3955,16,256
12064,5969,86,674
12065,9354,16,936
12066,4460,65,120
12067,5640,75,326
12068,2024,47,117
12069,1422,63,398
12070,1957,97,858
12071,8651,0,545
12072,1774,47,741
12073,5607,80,571
12074,4761,14,740
12075,3525,68,268
12076,3223,91,520
12077,7788,80,773
12078,1725,95,205
12079,5605,19,775
12080,9864,3,237
12081,6600,47,369
12082,2918,27,222
12083,6474,82,800
12084,1489,37,800
12085,2617,25,340
12086,2633,5,90
12087,2995,81,676
12088,5760,89,334
12089,5054,89,875
12090,7707,100,131
12091,2667,94,206
12092,5255,69,696
12093,3993,72,733
12094,7846,71,590
12095,1151,64,95
12096,5640,37,436
12097,1462,54,877
12098,4485,58,25
12099,8618,3,127
12100,6839,94,329
12101,4819,24,932
12102,4649,24,500
12103,4444,53,644
12104,6256,61,970
12105,6809,97,911
12106,1476,70,45
12107,9974,54,17
12108,7130,82,71
12109,2025,60,893
12110,9669,48,600
12111,6602,32,905
12112,7628,29,736
12113,8067,26,76
12114,6292,29,277
12115,9785,14,12
12116,2830,87,898
12117,1979,68,29
12118,9712,36,195
12119,1100,6,649
12120,7986,55,646
12121,2877,65,965
12122,1950,29,302
12123,3800,6,437
12124,5260,56,616
12125,8507,45,869
12126,2940,92,828
12127,4204,78,699
12128,2591,71,581
12129,6701,16,133
12130,6814,37,517
12131,7396,68,245
12132,6258,26,864
12133,4873,94,132
12134,5832,60,451
12135,6171,33,570
12136,1633,53,245
12137,7531,4,292
12138,8037,57,111
12139,6997,94,249
12140,7016,28,838
12141,7918,84,412
12142,8623,29,262
12143,8260,56,525
12144,4477,88,981
12145,3860,19,438
12146,9158,60,971
12147,6028,81,145
12148,7636,49,491
12149,6771,99,907
12150,5918,68,998
12151,1960,74,870
12152,1288,20,57
12153,3584,88,627
12154,9579,33,757
12155,8990,31,403
12156,3088,33,604
12157,5337,31,689
12158,9256,3,105
12159,2657,82,813
12160,9471,15,733
12161,9006,10,207
12162,7048,72,700
12163,4310,18,623
12164,6560,1,248
12165,3808,80,6
12166,3523,88,544
12167,5682,35,35
12168,1346,13,373
12169,3389,59,481
12170,6556,58,258
12171,6673,50,778
12172,4239,77,821
12173,1810,17,739
12174,4402,53,296
12175,2306,61,354
12176,8986,85,6
12177,4618,10,990
12178,7949,4,721
12179,6298,55,462
12180,6689,77,858
12181,1727,89,822
12182,5675,46,523
12183,1222,76,714
12184,4953,58,700
12185,6647,54,813
12186,8691,84,282
12187,5390,87,390
12188,6057,20,796
12189,5721,87,593
12190,1704,61,31
12191,9119,49,435
12192,3784,39,868
12193,3952,9,435
12194,1754,46,301
12195,1911,97,844
12196,6802,68,516
12197,7408,77,777
12198,6625,14,923
12199,5654,19,312
12200,3528,8,50
12201,4175,41,7
12202,7114,40,270
12203,9763,98,62
12204,1240,61,989
12205,3533,32,497
12206,4710,10,351
12207,3533,22,439
12208,2893,93,34
12209,8855,76,101
12210,5137,88,636
12211,4604,66,866
12212,4086,70,247
12213,5377,70,839
12214,9831,96,34
12215,8599,20,508
12216,5660,34,529
12217,2642,26,469
12218,2117,26,123
12219,7368,18,792
12220,9191,68,529
12221,4621,95,428
12222,8550,7,596
12223,4565,42,358
12224,7498,64,619
12225,4525,36,754
12226,9004,11,745
12227,2968,93,134
12228,7120,44,897
12229,1945,41,118
12230,8626,84,508
12231,7369,17,855
12232,6478,4,556
12233,5017,24,301
12234,4598,55,91
12235,5707,37,963
12236,2235,77,812
12237,6247,10,991
12238,7604,1,689
12239,1565,92,318
12240,3396,54,802
12241,2258,72,506
12242,1624,34,455
12243,6706,41,671
12244,8235,100,179
12245,7039,34,774
12246,3819,33,107
12247,5403,38,678
12248,7554,96,919
12249,2090,77,208
12250,5193,7,689
12251,2507,26,175
12252,4668,15,410
12253,3092,39,27
12254,3410,83,265
12255,2036,72,862
12256,6045,20,969
12257,2580,81,628
12258,2839,24,920
12259,1464,42,356
12260,6194,85,665
12261,1715,53,452
12262,4902,85,531
12263,2403,40,985
12264,8651,18,292
12265,5523,93,860
12266,7793,11,592
12267,1464,97,987
12268,9287,95,500
12269,4833,83,45
12270,4027,45,582
12271,2625,38,550
12272,9856,4,773
12273,3387,34,238
12274,4356,100,912
12275,7043,49,60
12276,8088,57,141
12277,6755,73,890
12278,1958,12,630
12279,5009,78,135
12280,2707,45,830
12281,3381,27,409
12282,6528,98,316
12283,8840,50,981
12284,7671,92,783
12285,3909,9,133
12286,1018,2,117
12287,4171,53,556
12288,9480,93,487
12289,4149,69,656
12290,5802,64,106
12291,7064,17,550
12292,7016,45,59
12293,6574,72,116
12294,1718,89,535
12295,4699,47,975
12296,2198,6,81
12297,8638,93,12
12298,7058,32,575
12299,4906,1,276
12300,2469,86,301
12301,3497,6,394
12302,2275,12,848
12303,9001,67,951
12304,6328,91,459
12305,5746,82,928
12306,6476,78,369
12307,6039,99,393
12308,2677,20,125
12309,8124,92,595
12310,3152,89,570
12311,7161,77,47
12312,7119,82,879
12313,1780,80,581
12314,2161,72,36
12315,8614,43,593
12316,1695,56,729
12317,7642,62,11
12318,9000,31,778
12319,6443,23,534
12320,9324,92,164
12321,8904,66,271
12322,2173,14,279
12323,8416,48,396
12324,2121,99,823
12325,9099,96,430
12326,7921,15,377
12327,6266,100,423
12328,5736,51,795
12329,4480,24,148
12330,9185,98,302
12331,8658,30,920
12332,4702,70,894
12333,4936,27,759
12334,3533,7,917
12335,9351,71,433
12336,7262,99,492
12337,6175,66,273
12338,7168,94,416
12339,7568,9,438
12340,1809,43,628
12341,6770,0,123
12342,8194,88,904
12343,4436,52,142
12344,6717,69,497
12345,3496,2,303
12346,3172,29,40
12347,5526,13,730
12348,4781,87,63
12349,3650,1,836
12350,7331,72,646
12351,9387,48,150
12352,3025,20,808
12353,6926,70,736
12354,3505,39,342
12355,6615,2,446
12356,6359,51,670
12357,2192,58,161
12358,4711,74,457
12359,9247,95,651
12360,5273,45,963
12361,9578,97,797
12362,9006,71,662
12363,3024,49,342
12364,7912,11,231
12365,3870,65,307
12366,2568,70,695
12367,9624,96,92
12368,5337,24,161
12369,6690,34,105
12370,6585,41,502
12371,6715,28,299
12372,1605,40,113
12373,2572,80,80
12374,1763,36,456
12375,6706,81,404
12376,5591,53,772
12377,8375,59,749
12378,3610,70,450
12379,6023,65,826
12380,3281,49,105
12381,1013,91,769
12382,2340,3,202
12383,5676,2,314
12384,9423,39,883
12385,8933,5,148
12386,4317,50,129
12387,5509,50,196
12388,6120,67,815
12389,4246,60,830
12390,4713,43,719
12391,9315,91,305
12392,4977,88,696
12393,1333,25,782
12394,2322,61,7
12395,5523,73,910
12396,5107,36,232
12397,1812,81,191
12398,5036,47,700
12399,2143,28,352
12400,2392,16,337
12401,2252,44,319
12402,5846,15,842
12403,2019,58,560
12404,5729,84,548
12405,7972,41,58
12406,1355,0,58
12407,6978,45,841
12408,1523,50,145
12409,4138,61,927
12410,1026,80,848
12411,2698,2,416
12412,2627,71,911
12413,9139,5,418
12414,8010,68,470
12415,8510,80,196
12416,7590,1,206
12417,1286,76,434
12418,2633,26,398
12419,4091,40,246
12420,4341,72,746
12421,7678,51,636
12422,5134,73,187
12423,9742,66,523
12424,2016,79,530
12425,1551,35,528
12426,9668,0,384
12427,3660,65,864
12428,2609,15,90
12429,1296,10,10
12430,3713,6,997
12431,2290,65,661
12432,3660,20,13
12433,3387,1,108
12434,3112,26,510
12435,6998,41,142
12436,6693,38,637
12437,4361,84,866
12438,1891,22,389
12439,3325,47,253
12440,9762,68,943
12441,4914,18,678
12442,5476,30,211
12443,2431,10,444
12444,4258,67,42
12445,5692,27,374
12446,4909,28,786
12447,8456,18,755
12448,3757,28,944
12449,8985,93,355
12450,9678,18,606
12451,9873,94,605
12452,7573,67,152
12453,8462,7,459
12454,2534,70,428
12455,3399,16,232
12456,6645,54,50
12457,1218,16,58
12458,4317,70,467
12459,3850,65,620
12460,2049,79,732
12461,6580,78,45
12462,5496,8,425
12463,2817,77,187
12464,1605,34,67
12465,4568,39,799
12466,9741,7,808
12467,2620,31,139
12468,5249,70,821
12469,2995,48,295
12470,9874,52,675
12471,1418,7,161
12472,1412,72,542
12473,3006,3,906
12474,4217,33,979
12475,7245,34,30
12476,1695,84,25
12477,5360,48,677
12478,5726,87,798
12479,3683,36,438
12480,4317,67,153
12481,4975,62,271
12482,3482,91,833
12483,1046,98,223
12484,3610,40,224
12485,4296,95,933
12486,4362,100,556
12487,8759,74,847
12488,9889,76,495
12489,3653,99,693
12490,1579,45,158
12491,3030,43,698
